0.093333	0.353
0.094167	0.355
0.095000	0.358
0.095833	0.360
0.096667	0.363
0.097500	0.366
0.098333	0.368
0.099167	0.370
0.100000	0.372
0.100833	0.374
0.101667	0.377
0.102500	0.379
0.103333	0.381
0.104167	0.383
0.105000	0.385
0.105833	0.388
0.106667	0.390
0.107500	0.392
0.108333	0.393
0.109167	0.394
0.110000	0.395
0.110833	0.396
0.111667	0.397
0.112500	0.398
0.113333	0.398
0.114167	0.399
0.115000	0.400
0.115833	0.401
0.116667	0.401
0.117500	0.401
0.118333	0.401
0.119167	0.401
0.120000	0.401
0.120833	0.400
0.121667	0.399
0.122500	0.399
0.123333	0.399
0.124167	0.399
0.125000	0.398
0.125833	0.398
0.126667	0.399
0.127500	0.398
0.128333	0.398
0.129167	0.398
0.130000	0.397
0.130833	0.396
0.131667	0.396
0.132500	0.395
0.133333	0.394
0.134167	0.393
0.135000	0.393
0.135833	0.391
0.136667	0.390
0.137500	0.389
0.138333	0.387
0.139167	0.385
0.140000	0.383
0.140833	0.382
0.141667	0.381
0.142500	0.380
0.143333	0.379
0.144167	0.377
0.145000	0.376
0.145833	0.374
0.146667	0.373
0.147500	0.371
0.148333	0.369
0.149167	0.367
0.150000	0.366
0.150833	0.365
0.151667	0.365
0.152500	0.364
0.153333	0.363
0.154167	0.362
0.155000	0.361
0.155833	0.360
0.156667	0.359
0.157500	0.359
0.158333	0.358
0.159167	0.357
0.160000	0.357
0.160833	0.355
0.161667	0.354
0.162500	0.352
0.163333	0.350
0.164167	0.348
0.165000	0.346
0.165833	0.344
0.166667	0.342
0.167500	0.339
0.168333	0.337
0.169167	0.334
0.170000	0.331
0.170833	0.328
0.171667	0.326
0.172500	0.323
0.173333	0.320
0.174167	0.317
0.175000	0.315
0.175833	0.313
0.176667	0.311
0.177500	0.308
0.178333	0.306
0.179167	0.303
0.180000	0.301
0.180833	0.298
0.181667	0.295
0.182500	0.292
0.183333	0.289
0.184167	0.286
0.185000	0.284
0.185833	0.281
0.186667	0.279
0.187500	0.276
0.188333	0.274
0.189167	0.271
0.190000	0.269
0.190833	0.267
0.191667	0.265
0.192500	0.263
0.193333	0.261
0.194167	0.260
0.195000	0.259
0.195833	0.258
0.196667	0.258
0.197500	0.258
0.198333	0.258
0.199167	0.257
0.200000	0.256
0.200833	0.255
0.201667	0.253
0.202500	0.251
0.203333	0.249
0.204167	0.246
0.205000	0.244
0.205833	0.242
0.206667	0.240
0.207500	0.239
0.208333	0.237
0.209167	0.235
0.210000	0.233
0.210833	0.230
0.211667	0.227
0.212500	0.223
0.213333	0.220
0.214167	0.216
0.215000	0.213
0.215833	0.210
0.216667	0.207
0.217500	0.204
0.218333	0.202
0.219167	0.199
0.220000	0.196
0.220833	0.194
0.221667	0.192
0.222500	0.190
0.223333	0.187
0.224167	0.185
0.225000	0.183
0.225833	0.181
0.226667	0.179
0.227500	0.177
0.228333	0.174
0.229167	0.172
0.230000	0.170
0.230833	0.167
0.231667	0.165
0.232500	0.163
0.233333	0.161
0.234167	0.160
0.235000	0.158
0.235833	0.157
0.236667	0.155
0.237500	0.154
0.238333	0.153
0.239167	0.151
0.240000	0.150
0.240833	0.148
0.241667	0.147
0.242500	0.145
0.243333	0.144
0.244167	0.142
0.245000	0.140
0.245833	0.137
0.246667	0.135
0.247500	0.132
0.248333	0.129
0.249167	0.125
0.250000	0.121
0.250833	0.117
0.251667	0.113
0.252500	0.109
0.253333	0.105
0.254167	0.101
0.255000	0.097
0.255833	0.094
0.256667	0.091
0.257500	0.088
0.258333	0.086
0.259167	0.085
0.260000	0.083
0.260833	0.082
0.261667	0.080
0.262500	0.079
0.263333	0.077
0.264167	0.075
0.265000	0.074
0.265833	0.072
0.266667	0.071
0.267500	0.070
0.268333	0.069
0.269167	0.067
0.270000	0.066
0.270833	0.065
0.271667	0.064
0.272500	0.062
0.273333	0.060
0.274167	0.058
0.275000	0.056
0.275833	0.053
0.276667	0.051
0.277500	0.048
0.278333	0.045
0.279167	0.043
0.280000	0.040
0.280833	0.038
0.281667	0.036
0.282500	0.035
0.283333	0.033
0.284167	0.032
0.285000	0.031
0.285833	0.029
0.286667	0.028
0.287500	0.026
0.288333	0.024
0.289167	0.022
0.290000	0.020
0.290833	0.018
0.291667	0.016
0.292500	0.014
0.293333	0.012
0.294167	0.011
0.295000	0.009
0.295833	0.008
0.296667	0.007
0.297500	0.006
0.298333	0.005
0.299167	0.004
0.300000	0.002
0.300833	0.001
0.301667	-0.001
0.302500	-0.003
0.303333	-0.006
0.304167	-0.008
0.305000	-0.010
0.305833	-0.012
0.306667	-0.014
0.307500	-0.016
0.308333	-0.019
0.309167	-0.021
0.310000	-0.023
0.310833	-0.025
0.311667	-0.028
0.312500	-0.030
0.313333	-0.033
0.314167	-0.034
0.315000	-0.036
0.315833	-0.038
0.316667	-0.040
0.317500	-0.042
0.318333	-0.044
0.319167	-0.047
0.320000	-0.049
0.320833	-0.051
0.321667	-0.053
0.322500	-0.055
0.323333	-0.057
0.324167	-0.058
0.325000	-0.059
0.325833	-0.060
0.326667	-0.060
0.327500	-0.061
0.328333	-0.061
0.329167	-0.062
0.330000	-0.062
0.330833	-0.063
0.331667	-0.065
0.332500	-0.066
0.333333	-0.068
0.334167	-0.070
0.335000	-0.072
0.335833	-0.074
0.336667	-0.076
0.337500	-0.078
0.338333	-0.080
0.339167	-0.082
0.340000	-0.084
0.340833	-0.085
0.341667	-0.087
0.342500	-0.088
0.343333	-0.089
0.344167	-0.090
0.345000	-0.091
0.345833	-0.092
0.346667	-0.093
0.347500	-0.095
0.348333	-0.096
0.349167	-0.098
0.350000	-0.100
0.350833	-0.102
0.351667	-0.104
0.352500	-0.107
0.353333	-0.109
0.354167	-0.111
0.355000	-0.112
0.355833	-0.113
0.356667	-0.114
0.357500	-0.115
0.358333	-0.115
0.359167	-0.115
0.360000	-0.115
0.360833	-0.115
0.361667	-0.115
0.362500	-0.115
0.363333	-0.115
0.364167	-0.116
0.365000	-0.116
0.365833	-0.116
0.366667	-0.117
0.367500	-0.118
0.368333	-0.119
0.369167	-0.120
0.370000	-0.121
0.370833	-0.123
0.371667	-0.125
0.372500	-0.127
0.373333	-0.129
0.374167	-0.131
0.375000	-0.134
0.375833	-0.136
0.376667	-0.138
0.377500	-0.140
0.378333	-0.143
0.379167	-0.145
0.380000	-0.147
0.380833	-0.149
0.381667	-0.151
0.382500	-0.153
0.383333	-0.155
0.384167	-0.157
0.385000	-0.158
0.385833	-0.159
0.386667	-0.161
0.387500	-0.162
0.388333	-0.163
0.389167	-0.164
0.390000	-0.165
0.390833	-0.167
0.391667	-0.168
0.392500	-0.169
0.393333	-0.170
0.394167	-0.171
0.395000	-0.172
0.395833	-0.173
0.396667	-0.173
0.397500	-0.173
0.398333	-0.173
0.399167	-0.173
0.400000	-0.174
0.400833	-0.174
0.401667	-0.174
0.402500	-0.175
0.403333	-0.176
0.404167	-0.177
0.405000	-0.178
0.405833	-0.179
0.406667	-0.180
0.407500	-0.181
0.408333	-0.182
0.409167	-0.183
0.410000	-0.185
0.410833	-0.187
0.411667	-0.188
0.412500	-0.189
0.413333	-0.191
0.414167	-0.192
0.415000	-0.194
0.415833	-0.196
0.416667	-0.198
0.417500	-0.199
0.418333	-0.202
0.419167	-0.204
0.420000	-0.206
0.420833	-0.208
0.421667	-0.210
0.422500	-0.212
0.423333	-0.214
0.424167	-0.215
0.425000	-0.217
0.425833	-0.219
0.426667	-0.221
0.427500	-0.222
0.428333	-0.224
0.429167	-0.225
0.430000	-0.227
0.430833	-0.228
0.431667	-0.229
0.432500	-0.230
0.433333	-0.231
0.434167	-0.232
0.435000	-0.232
0.435833	-0.233
0.436667	-0.234
0.437500	-0.234
0.438333	-0.235
0.439167	-0.235
0.440000	-0.236
0.440833	-0.237
0.441667	-0.238
0.442500	-0.239
0.443333	-0.240
0.444167	-0.241
0.445000	-0.241
0.445833	-0.242
0.446667	-0.242
0.447500	-0.243
0.448333	-0.243
0.449167	-0.243
0.450000	-0.243
0.450833	-0.243
0.451667	-0.244
0.452500	-0.245
0.453333	-0.246
0.454167	-0.247
0.455000	-0.249
0.455833	-0.250
0.456667	-0.252
0.457500	-0.253
0.458333	-0.254
0.459167	-0.255
0.460000	-0.255
0.460833	-0.256
0.461667	-0.257
0.462500	-0.257
0.463333	-0.258
0.464167	-0.259
0.465000	-0.260
0.465833	-0.261
0.466667	-0.263
0.467500	-0.265
0.468333	-0.268
0.469167	-0.271
0.470000	-0.274
0.470833	-0.277
0.471667	-0.281
0.472500	-0.284
0.473333	-0.287
0.474167	-0.291
0.475000	-0.293
0.475833	-0.296
0.476667	-0.298
0.477500	-0.299
0.478333	-0.300
0.479167	-0.301
0.480000	-0.302
0.480833	-0.303
0.481667	-0.303
0.482500	-0.304
0.483333	-0.306
0.484167	-0.308
0.485000	-0.310
0.485833	-0.312
0.486667	-0.315
0.487500	-0.317
0.488333	-0.320
0.489167	-0.323
0.490000	-0.325
0.490833	-0.326
0.491667	-0.328
0.492500	-0.328
0.493333	-0.329
0.494167	-0.330
0.495000	-0.330
0.495833	-0.330
0.496667	-0.331
0.497500	-0.331
0.498333	-0.331
0.499167	-0.332
0.500000	-0.333
0.500833	-0.333
0.501667	-0.333
0.502500	-0.333
0.503333	-0.333
0.504167	-0.333
0.505000	-0.333
0.505833	-0.332
0.506667	-0.332
0.507500	-0.332
0.508333	-0.333
0.509167	-0.333
0.510000	-0.334
0.510833	-0.335
0.511667	-0.336
0.512500	-0.337
0.513333	-0.338
0.514167	-0.338
0.515000	-0.338
0.515833	-0.338
0.516667	-0.338
0.517500	-0.338
0.518333	-0.338
0.519167	-0.338
0.520000	-0.338
0.520833	-0.339
0.521667	-0.340
0.522500	-0.342
0.523333	-0.343
0.524167	-0.344
0.525000	-0.345
0.525833	-0.345
0.526667	-0.346
0.527500	-0.346
0.528333	-0.345
0.529167	-0.345
0.530000	-0.345
0.530833	-0.345
0.531667	-0.346
0.532500	-0.347
0.533333	-0.348
0.534167	-0.349
0.535000	-0.350
0.535833	-0.351
0.536667	-0.352
0.537500	-0.353
0.538333	-0.355
0.539167	-0.356
0.540000	-0.358
0.540833	-0.360
0.541667	-0.362
0.542500	-0.364
0.543333	-0.366
0.544167	-0.368
0.545000	-0.371
0.545833	-0.373
0.546667	-0.375
0.547500	-0.376
0.548333	-0.378
0.549167	-0.378
0.550000	-0.379
0.550833	-0.379
0.551667	-0.379
0.552500	-0.379
0.553333	-0.379
0.554167	-0.379
0.555000	-0.379
0.555833	-0.379
0.556667	-0.379
0.557500	-0.380
0.558333	-0.380
0.559167	-0.379
0.560000	-0.379
0.560833	-0.378
0.561667	-0.377
0.562500	-0.376
0.563333	-0.374
0.564167	-0.373
0.565000	-0.371
0.565833	-0.370
0.566667	-0.369
0.567500	-0.368
0.568333	-0.368
0.569167	-0.368
0.570000	-0.368
0.570833	-0.368
0.571667	-0.368
0.572500	-0.369
0.573333	-0.369
0.574167	-0.369
0.575000	-0.369
0.575833	-0.369
0.576667	-0.370
0.577500	-0.370
0.578333	-0.371
0.579167	-0.371
0.580000	-0.372
0.580833	-0.372
0.581667	-0.373
0.582500	-0.373
0.583333	-0.374
0.584167	-0.374
0.585000	-0.374
0.585833	-0.374
0.586667	-0.374
0.587500	-0.374
0.588333	-0.374
0.589167	-0.374
0.590000	-0.374
0.590833	-0.373
0.591667	-0.373
0.592500	-0.373
0.593333	-0.373
0.594167	-0.373
0.595000	-0.372
0.595833	-0.372
0.596667	-0.372
0.597500	-0.372
0.598333	-0.372
0.599167	-0.372
0.600000	-0.373
0.600833	-0.373
0.601667	-0.374
0.602500	-0.375
0.603333	-0.376
0.604167	-0.377
0.605000	-0.377
0.605833	-0.377
0.606667	-0.377
0.607500	-0.377
0.608333	-0.377
0.609167	-0.377
0.610000	-0.377
0.610833	-0.378
0.611667	-0.378
0.612500	-0.379
0.613333	-0.379
0.614167	-0.380
0.615000	-0.380
0.615833	-0.381
0.616667	-0.381
0.617500	-0.382
0.618333	-0.383
0.619167	-0.383
0.620000	-0.384
0.620833	-0.385
0.621667	-0.385
0.622500	-0.386
0.623333	-0.386
0.624167	-0.386
0.625000	-0.387
0.625833	-0.387
0.626667	-0.387
0.627500	-0.386
0.628333	-0.386
0.629167	-0.386
0.630000	-0.386
0.630833	-0.386
0.631667	-0.387
0.632500	-0.388
0.633333	-0.390
0.634167	-0.392
0.635000	-0.395
0.635833	-0.397
0.636667	-0.399
0.637500	-0.402
0.638333	-0.404
0.639167	-0.406
0.640000	-0.407
0.640833	-0.407
0.641667	-0.408
0.642500	-0.408
0.643333	-0.408
0.644167	-0.407
0.645000	-0.407
0.645833	-0.406
0.646667	-0.406
0.647500	-0.407
0.648333	-0.407
0.649167	-0.408
0.650000	-0.409
0.650833	-0.410
0.651667	-0.412
0.652500	-0.413
0.653333	-0.414
0.654167	-0.414
0.655000	-0.414
0.655833	-0.413
0.656667	-0.412
0.657500	-0.410
0.658333	-0.409
0.659167	-0.407
0.660000	-0.406
0.660833	-0.406
0.661667	-0.405
0.662500	-0.405
0.663333	-0.405
0.664167	-0.406
0.665000	-0.407
0.665833	-0.407
0.666667	-0.407
0.667500	-0.407
0.668333	-0.407
0.669167	-0.408
0.670000	-0.409
0.670833	-0.409
0.671667	-0.410
0.672500	-0.410
0.673333	-0.411
0.674167	-0.412
0.675000	-0.412
0.675833	-0.412
0.676667	-0.412
0.677500	-0.413
0.678333	-0.413
0.679167	-0.415
0.680000	-0.416
0.680833	-0.418
0.681667	-0.419
0.682500	-0.420
0.683333	-0.422
0.684167	-0.422
0.685000	-0.423
0.685833	-0.422
0.686667	-0.422
0.687500	-0.421
0.688333	-0.421
0.689167	-0.421
0.690000	-0.421
0.690833	-0.422
0.691667	-0.423
0.692500	-0.424
0.693333	-0.425
0.694167	-0.427
0.695000	-0.428
0.695833	-0.429
0.696667	-0.430
0.697500	-0.431
0.698333	-0.432
0.699167	-0.433
0.700000	-0.434
0.700833	-0.435
0.701667	-0.435
0.702500	-0.437
0.703333	-0.437
0.704167	-0.438
0.705000	-0.438
0.705833	-0.438
0.706667	-0.438
0.707500	-0.438
0.708333	-0.438
0.709167	-0.438
0.710000	-0.438
0.710833	-0.438
0.711667	-0.437
0.712500	-0.436
0.713333	-0.435
0.714167	-0.434
0.715000	-0.431
0.715833	-0.429
0.716667	-0.426
0.717500	-0.423
0.718333	-0.421
0.719167	-0.419
0.720000	-0.417
0.720833	-0.415
0.721667	-0.414
0.722500	-0.414
0.723333	-0.413
0.724167	-0.412
0.725000	-0.412
0.725833	-0.411
0.726667	-0.410
0.727500	-0.409
0.728333	-0.408
0.729167	-0.407
0.730000	-0.407
0.730833	-0.406
0.731667	-0.405
0.732500	-0.405
0.733333	-0.405
0.734167	-0.405
0.735000	-0.405
0.735833	-0.404
0.736667	-0.404
0.737500	-0.403
0.738333	-0.402
0.739167	-0.402
0.740000	-0.402
0.740833	-0.401
0.741667	-0.400
0.742500	-0.400
0.743333	-0.400
0.744167	-0.401
0.745000	-0.401
0.745833	-0.401
0.746667	-0.401
0.747500	-0.401
0.748333	-0.401
0.749167	-0.400
0.750000	-0.400
0.750833	-0.399
0.751667	-0.399
0.752500	-0.399
0.753333	-0.399
0.754167	-0.400
0.755000	-0.400
0.755833	-0.401
0.756667	-0.402
0.757500	-0.403
0.758333	-0.404
0.759167	-0.404
0.760000	-0.405
0.760833	-0.405
0.761667	-0.405
0.762500	-0.406
0.763333	-0.407
0.764167	-0.407
0.765000	-0.408
0.765833	-0.409
0.766667	-0.409
0.767500	-0.409
0.768333	-0.409
0.769167	-0.409
0.770000	-0.408
0.770833	-0.407
0.771667	-0.406
0.772500	-0.406
0.773333	-0.405
0.774167	-0.405
0.775000	-0.405
0.775833	-0.404
0.776667	-0.404
0.777500	-0.404
0.778333	-0.404
0.779167	-0.404
0.780000	-0.404
0.780833	-0.404
0.781667	-0.404
0.782500	-0.404
0.783333	-0.404
0.784167	-0.405
0.785000	-0.405
0.785833	-0.405
0.786667	-0.405
0.787500	-0.406
0.788333	-0.407
0.789167	-0.407
0.790000	-0.407
0.790833	-0.408
0.791667	-0.408
0.792500	-0.409
0.793333	-0.409
0.794167	-0.410
0.795000	-0.411
0.795833	-0.412
0.796667	-0.413
0.797500	-0.414
0.798333	-0.414
0.799167	-0.415
0.800000	-0.415
0.800833	-0.415
0.801667	-0.415
0.802500	-0.415
0.803333	-0.415
0.804167	-0.414
0.805000	-0.414
0.805833	-0.413
0.806667	-0.413
0.807500	-0.412
0.808333	-0.412
0.809167	-0.412
0.810000	-0.412
0.810833	-0.413
0.811667	-0.413
0.812500	-0.414
0.813333	-0.414
0.814167	-0.414
0.815000	-0.413
0.815833	-0.414
0.816667	-0.415
0.817500	-0.416
0.818333	-0.417
0.819167	-0.418
0.820000	-0.418
0.820833	-0.420
0.821667	-0.421
0.822500	-0.421
0.823333	-0.420
0.824167	-0.420
0.825000	-0.420
0.825833	-0.420
0.826667	-0.420
0.827500	-0.420
0.828333	-0.420
0.829167	-0.420
0.830000	-0.420
0.830833	-0.420
0.831667	-0.420
0.832500	-0.420
0.833333	-0.421
0.834167	-0.421
0.835000	-0.421
0.835833	-0.421
0.836667	-0.421
0.837500	-0.421
0.838333	-0.420
0.839167	-0.420
0.840000	-0.421
0.840833	-0.421
0.841667	-0.421
0.842500	-0.422
0.843333	-0.423
0.844167	-0.423
0.845000	-0.423
0.845833	-0.424
0.846667	-0.424
0.847500	-0.424
0.848333	-0.424
0.849167	-0.425
0.850000	-0.426
0.850833	-0.427
0.851667	-0.429
0.852500	-0.430
0.853333	-0.431
0.854167	-0.432
0.855000	-0.432
0.855833	-0.431
0.856667	-0.431
0.857500	-0.430
0.858333	-0.429
0.859167	-0.429
0.860000	-0.429
0.860833	-0.429
0.861667	-0.430
0.862500	-0.430
0.863333	-0.431
0.864167	-0.432
0.865000	-0.432
0.865833	-0.433
0.866667	-0.433
0.867500	-0.434
0.868333	-0.434
0.869167	-0.435
0.870000	-0.435
0.870833	-0.436
0.871667	-0.436
0.872500	-0.436
0.873333	-0.436
0.874167	-0.436
0.875000	-0.435
0.875833	-0.434
0.876667	-0.433
0.877500	-0.431
0.878333	-0.430
0.879167	-0.430
0.880000	-0.429
0.880833	-0.430
0.881667	-0.430
0.882500	-0.430
0.883333	-0.430
0.884167	-0.430
0.885000	-0.430
0.885833	-0.430
0.886667	-0.429
0.887500	-0.428
0.888333	-0.427
0.889167	-0.427
0.890000	-0.427
0.890833	-0.427
0.891667	-0.427
0.892500	-0.427
0.893333	-0.428
0.894167	-0.429
0.895000	-0.429
0.895833	-0.430
0.896667	-0.430
0.897500	-0.429
0.898333	-0.429
0.899167	-0.429
0.900000	-0.429
0.900833	-0.428
0.901667	-0.428
0.902500	-0.428
0.903333	-0.428
0.904167	-0.429
0.905000	-0.430
0.905833	-0.430
0.906667	-0.431
0.907500	-0.432
0.908333	-0.433
0.909167	-0.435
0.910000	-0.435
0.910833	-0.436
0.911667	-0.437
0.912500	-0.438
0.913333	-0.439
0.914167	-0.440
0.915000	-0.441
0.915833	-0.441
0.916667	-0.441
0.917500	-0.442
0.918333	-0.442
0.919167	-0.441
0.920000	-0.441
0.920833	-0.441
0.921667	-0.440
0.922500	-0.440
0.923333	-0.439
0.924167	-0.439
0.925000	-0.439
0.925833	-0.439
0.926667	-0.438
0.927500	-0.438
0.928333	-0.438
0.929167	-0.438
0.930000	-0.438
0.930833	-0.437
0.931667	-0.437
0.932500	-0.437
0.933333	-0.437
0.934167	-0.436
0.935000	-0.436
0.935833	-0.435
0.936667	-0.435
0.937500	-0.434
0.938333	-0.433
0.939167	-0.433
0.940000	-0.432
0.940833	-0.431
0.941667	-0.431
0.942500	-0.430
0.943333	-0.430
0.944167	-0.430
0.945000	-0.430
0.945833	-0.429
0.946667	-0.429
0.947500	-0.429
0.948333	-0.429
0.949167	-0.429
0.950000	-0.429
0.950833	-0.429
0.951667	-0.430
0.952500	-0.430
0.953333	-0.431
0.954167	-0.432
0.955000	-0.433
0.955833	-0.434
0.956667	-0.435
0.957500	-0.436
0.958333	-0.437
0.959167	-0.437
0.960000	-0.438
0.960833	-0.439
0.961667	-0.439
0.962500	-0.440
0.963333	-0.440
0.964167	-0.441
0.965000	-0.441
0.965833	-0.441
0.966667	-0.442
0.967500	-0.442
0.968333	-0.443
0.969167	-0.443
0.970000	-0.444
0.970833	-0.445
0.971667	-0.445
0.972500	-0.446
0.973333	-0.446
0.974167	-0.446
0.975000	-0.446
0.975833	-0.446
0.976667	-0.446
0.977500	-0.445
0.978333	-0.444
0.979167	-0.444
0.980000	-0.443
0.980833	-0.442
0.981667	-0.442
0.982500	-0.441
0.983333	-0.441
0.984167	-0.441
0.985000	-0.440
0.985833	-0.439
0.986667	-0.438
0.987500	-0.438
0.988333	-0.438
0.989167	-0.439
0.990000	-0.439
0.990833	-0.440
0.991667	-0.442
0.992500	-0.443
0.993333	-0.445
0.994167	-0.447
0.995000	-0.448
0.995833	-0.450
0.996667	-0.451
0.997500	-0.452
0.998333	-0.454
0.999167	-0.455
1.000000	-0.456
1.000833	-0.457
1.001667	-0.457
1.002500	-0.458
1.003333	-0.458
1.004167	-0.457
1.005000	-0.456
1.005833	-0.455
1.006667	-0.454
1.007500	-0.453
1.008333	-0.452
1.009167	-0.451
1.010000	-0.451
1.010833	-0.450
1.011667	-0.449
1.012500	-0.449
1.013333	-0.449
1.014167	-0.448
1.015000	-0.447
1.015833	-0.447
1.016667	-0.447
1.017500	-0.446
1.018333	-0.446
1.019167	-0.445
1.020000	-0.445
1.020833	-0.444
1.021667	-0.444
1.022500	-0.444
1.023333	-0.444
1.024167	-0.444
1.025000	-0.444
1.025833	-0.443
1.026667	-0.443
1.027500	-0.443
1.028333	-0.442
1.029167	-0.442
1.030000	-0.441
1.030833	-0.440
1.031667	-0.439
1.032500	-0.439
1.033333	-0.438
1.034167	-0.438
1.035000	-0.437
1.035833	-0.436
1.036667	-0.435
1.037500	-0.434
1.038333	-0.433
1.039167	-0.432
1.040000	-0.431
1.040833	-0.429
1.041667	-0.428
1.042500	-0.427
1.043333	-0.426
1.044167	-0.426
1.045000	-0.425
1.045833	-0.425
1.046667	-0.425
1.047500	-0.425
1.048333	-0.426
1.049167	-0.427
1.050000	-0.428
1.050833	-0.429
1.051667	-0.429
1.052500	-0.429
1.053333	-0.430
1.054167	-0.430
1.055000	-0.430
1.055833	-0.430
1.056667	-0.429
1.057500	-0.429
1.058333	-0.429
1.059167	-0.429
1.060000	-0.430
1.060833	-0.430
1.061667	-0.431
1.062500	-0.432
1.063333	-0.433
1.064167	-0.434
1.065000	-0.435
1.065833	-0.436
1.066667	-0.437
1.067500	-0.438
1.068333	-0.439
1.069167	-0.440
1.070000	-0.441
1.070833	-0.442
1.071667	-0.443
1.072500	-0.445
1.073333	-0.446
1.074167	-0.447
1.075000	-0.448
1.075833	-0.449
1.076667	-0.450
1.077500	-0.450
1.078333	-0.450
1.079167	-0.450
1.080000	-0.449
1.080833	-0.448
1.081667	-0.447
1.082500	-0.446
1.083333	-0.445
1.084167	-0.443
1.085000	-0.442
1.085833	-0.441
1.086667	-0.440
1.087500	-0.439
1.088333	-0.438
1.089167	-0.438
1.090000	-0.437
1.090833	-0.437
1.091667	-0.436
1.092500	-0.435
1.093333	-0.435
1.094167	-0.435
1.095000	-0.434
1.095833	-0.433
1.096667	-0.432
1.097500	-0.431
1.098333	-0.431
1.099167	-0.430
1.100000	-0.430
1.100833	-0.431
1.101667	-0.432
1.102500	-0.433
1.103333	-0.435
1.104167	-0.437
1.105000	-0.439
1.105833	-0.441
1.106667	-0.443
1.107500	-0.446
1.108333	-0.447
1.109167	-0.449
1.110000	-0.451
1.110833	-0.452
1.111667	-0.454
1.112500	-0.455
1.113333	-0.455
1.114167	-0.455
1.115000	-0.455
1.115833	-0.454
1.116667	-0.453
1.117500	-0.452
1.118333	-0.450
1.119167	-0.449
1.120000	-0.447
1.120833	-0.445
1.121667	-0.443
1.122500	-0.442
1.123333	-0.441
1.124167	-0.440
1.125000	-0.439
1.125833	-0.438
1.126667	-0.438
1.127500	-0.438
1.128333	-0.439
1.129167	-0.439
1.130000	-0.440
1.130833	-0.440
1.131667	-0.441
1.132500	-0.441
1.133333	-0.442
1.134167	-0.442
1.135000	-0.441
1.135833	-0.441
1.136667	-0.440
1.137500	-0.440
1.138333	-0.439
1.139167	-0.439
1.140000	-0.439
1.140833	-0.439
1.141667	-0.440
1.142500	-0.441
1.143333	-0.441
1.144167	-0.441
1.145000	-0.441
1.145833	-0.441
1.146667	-0.441
1.147500	-0.442
1.148333	-0.442
1.149167	-0.442
1.150000	-0.443
1.150833	-0.443
1.151667	-0.443
1.152500	-0.444
1.153333	-0.444
1.154167	-0.443
1.155000	-0.443
1.155833	-0.442
1.156667	-0.440
1.157500	-0.438
1.158333	-0.437
1.159167	-0.435
1.160000	-0.434
1.160833	-0.434
1.161667	-0.433
1.162500	-0.433
1.163333	-0.434
1.164167	-0.435
1.165000	-0.435
1.165833	-0.436
1.166667	-0.437
1.167500	-0.438
1.168333	-0.438
1.169167	-0.439
1.170000	-0.440
1.170833	-0.441
1.171667	-0.441
1.172500	-0.443
1.173333	-0.444
1.174167	-0.445
1.175000	-0.446
1.175833	-0.447
1.176667	-0.447
1.177500	-0.447
1.178333	-0.447
1.179167	-0.446
1.180000	-0.446
1.180833	-0.446
1.181667	-0.445
1.182500	-0.445
1.183333	-0.444
1.184167	-0.444
1.185000	-0.444
1.185833	-0.444
1.186667	-0.444
1.187500	-0.444
1.188333	-0.445
1.189167	-0.445
1.190000	-0.446
1.190833	-0.446
1.191667	-0.446
